Time,Theta_1,Theta_2,Alpha,Input
0.306,0,-0,-180,9.99999999999351
0.308,0,-0,-180,9.99999999999351
0.31,0,-0,-180,9.99999999999351
0.312,0,-0,-180,9.99999999999351
0.314,0,-0,-180,9.99999999999351
0.316,0,-0,-180,9.99999999999351
0.318,0,-0,-180,9.99999999999351
0.32,0,-0,-180,9.99999999999351
0.322,0,-0,-180,9.99999999999351
0.324,0,-0,-180,9.99999999999351
0.326,0,-0,-180,9.99999999999351
0.328,0,-0,-180,9.99999999999351
0.33,0,-0,-180,9.99999999999351
0.332,0,-0,-180,9.99999999999351
0.334,0,-0,-180,9.99999999999351
0.336,0,-0,-180,9.99999999999351
0.338,0,-0,-180,9.99999999999351
0.34,0,-0,-180,9.99999999999351
0.342,0,-0,-180,9.99999999999351
0.344,0,-0,-180,9.99999999999351
0.346,0,-0,-180,9.99999999999351
0.348,0,-0,-180,9.99999999999351
0.35,0,-0,-180,9.99999999999351
0.352,0,-0,-180,9.99999999999351
0.354,0,-0,-180,9.99999999999351
0.356,0,-0,-180,9.99999999999351
0.358,0,-0,-180,9.99999999999351
0.36,0,-0,-180,9.99999999999351
0.362,0,-0,-180,9.99999999999351
0.364,0,-0,-180,9.99999999999351
0.366,0,-0,-180,9.99999999999351
0.368,0,-0,-180,9.99999999999351
0.37,0,-0,-180,9.99999999999351
0.372,0,-0,-180,9.99999999999351
0.374,0,-0,-180,9.99999999999351
0.376,0,-0,-180,9.99999999999351
0.378,0,-0,-180,9.99999999999351
0.38,0,-0,-180,9.99999999999351
0.382,0,-0,-180,9.99999999999351
0.384,0,-0,-180,9.99999999999351
0.386,0,-0,-180,9.99999999999351
0.388,0,-0,-180,9.99999999999351
0.39,0,-0,-180,9.99999999999351
0.392,0,-0,-180,9.99999999999351
0.394,0,-0,-180,9.99999999999351
0.396,0,-0,-180,9.99999999999351
0.398,0,-0,-180,9.99999999999351
0.4,0,-0,-180,9.99999999999351
0.402,0,-0,-180,9.99999999999351
0.404,0,-0,-180,9.99999999999351
0.406,0,-0,-180,9.99999999999351
0.408,0,-0,-180,9.99999999999351
0.41,0,-0,-180,9.99999999999351
0.412,0,-0,-180,9.99999999999351
0.414,0,-0,-180,9.99999999999351
0.416,0,-0,-180,9.99999999999351
0.418,0,-0,-180,9.99999999999351
0.42,0,-0,-180,9.99999999999351
0.422,0,-0,-180,9.99999999999351
0.424,0,-0,-180,9.99999999999351
0.426,0,-0,-180,9.99999999999351
0.428,0,-0,-180,9.99999999999351
0.43,0,-0,-180,9.99999999999351
0.432,0,-0,-180,9.99999999999351
0.434,0,-0,-180,9.99999999999351
0.436,0,-0,-180,9.99999999999351
0.438,0,-0,-180,9.99999999999351
0.44,0,-0,-180,9.99999999999351
0.442,0,-0,-180,9.99999999999351
0.444,0,-0,-180,9.99999999999351
0.446,0,-0,-180,9.99999999999351
0.448,0,-0,-180,9.99999999999351
0.45,0,-0,-180,9.99999999999351
0.452,0,-0,-180,9.99999999999351
0.454,0,-0,-180,9.99999999999351
0.456,0,-0,-180,9.99999999999351
0.458,0,-0,-180,9.99999999999351
0.46,0,-0,-180,9.99999999999351
0.462,0,-0,-180,9.99999999999351
0.464,0,-0,-180,9.99999999999351
0.466,0,-0,-180,9.99999999999351
0.468,0,-0,-180,9.99999999999351
0.47,0,-0,-180,9.99999999999351
0.472,0,-0,-180,9.99999999999351
0.474,0,-0,-179.82421875,9.99999999999348
0.476,0,-0,-179.6484375,9.99999999999345
0.478,0,-0,-179.47265625,9.99999999999342
0.48,0,-0,-179.296875,9.99999999999338
0.482,0,-0,-179.12109375,9.99999999999335
0.484,0,-0,-178.9453125,9.99999999999333
0.486,0,-0,-178.76953125,9.9999999999933
0.488,0,-0,-178.59375,9.99999999999328
0.49,0,-0,-178.41796875,9.99999999999326
0.492,0,-0,-178.2421875,9.99999999999324
0.494,0,-0,-178.06640625,9.99999999999322
0.496,0,-0,-177.890625,9.9999999999932
0.498,0,-0,-177.71484375,9.99999999999318
0.5,0,-0,-177.5390625,9.99999999999317
0.502,0,-0,-177.36328125,9.99999999999316
0.504,0,-0,-177.1875,9.99999999999316
0.506,0,-0,-177.01171875,9.99999999999315
0.508,0,-0,-176.8359375,9.99999999999313
0.51,0,-0,-176.66015625,9.99999999999312
0.512,0,-0,-176.484375,9.9999999999931
0.514,0,-0,-176.30859375,9.99999999999309
0.516,0,-0,-176.1328125,9.99999999999308
0.518,0,-0,-175.95703125,9.99999999999307
0.52,0,-0,-175.78125,9.99999999999306
0.522,0,-0,-175.60546875,9.99999999999305
0.524,0,-0,-175.4296875,9.99999999999303
0.526,0,-0,-175.25390625,9.99999999999302
0.528,0,-0,-175.078125,9.99999999999301
0.53,0,-0,-174.90234375,9.999999999993
0.532,0,-0,-174.7265625,9.99999999999299
0.534,0,-0,-174.55078125,9.99999999999298
0.536,0,-0,-174.375,9.99999999999297
0.538,0,-0,-174.19921875,9.99999999999296
0.54,0,-0,-174.0234375,9.99999999999295
0.542,0,-0,-173.84765625,9.99999999999295
0.544,0,-0,-173.671875,9.99999999999294
0.546,0,-0,-173.49609375,9.99999999999293
0.548,0,-0,-173.3203125,9.99999999999292
0.55,0,-0,-173.14453125,9.99999999999291
0.552,0,-0,-172.96875,9.9999999999929
0.554,0,-0,-172.79296875,9.99999999999289
0.556,0,-0,-172.6171875,9.99999999999288
0.558,0,-0,-172.44140625,9.99999999999288
0.56,0,-0,-172.265625,9.99999999999287
0.562,0,-0,-172.08984375,9.99999999999286
0.564,0,-0,-171.9140625,9.99999999999285
0.566,0,-0,-171.73828125,9.99999999999284
0.568,0,-0,-171.5625,9.99999999999283
0.57,0,-0,-171.38671875,9.99999999999282
0.572,0,-0,-171.2109375,9.99999999999282
0.574,0,-0,-171.03515625,9.99999999999281
0.576,0,-0,-170.859375,9.9999999999928
0.578,0,-0,-170.68359375,9.99999999999279
0.58,0,-0,-170.5078125,9.99999999999278
0.582,0,-0,-170.33203125,9.99999999999277
0.584,0,-0,-170.15625,9.99999999999276
0.586,0,-0,-169.98046875,9.99999999999275
0.588,0,-0,-169.8046875,9.99999999999274
0.59,0,-0,-169.62890625,9.99999999999273
0.592,0,-0,-169.453125,9.99999999999272
0.594,0,-0,-169.27734375,9.99999999999271
0.596,0,-0,-169.1015625,9.9999999999927
0.598,0,-0,-168.92578125,9.99999999999269
0.6,0,-0,-168.75,9.99999999999268
0.602,0,-0,-168.75,9.99999999999272
0.604,0,-0,-168.57421875,9.99999999999271
0.606,0,-0,-168.3984375,9.99999999999269
0.608,0,-0,-168.22265625,9.99999999999268
0.61,0,-0,-168.046875,9.99999999999267
0.612,0,-0,-167.87109375,9.99999999999265
0.614,0,-0,-167.6953125,9.99999999999264
0.616,0,-0,-167.51953125,9.99999999999263
0.618,0,-0,-167.34375,9.99999999999262
0.62,0,-0,-167.16796875,9.99999999999261
0.622,0,-0,-166.9921875,9.99999999999259
0.624,0,-0,-166.81640625,9.99999999999258
0.626,0,-0,-166.640625,9.99999999999257
0.628,0,-0,-166.46484375,9.99999999999256
0.63,0,-0,-166.2890625,9.99999999999255
0.632,0,-0,-166.11328125,9.99999999999254
0.634,0,-0,-165.9375,9.99999999999253
0.636,0,-0,-165.76171875,9.99999999999252
0.638,0,-0,-165.5859375,9.99999999999251
0.64,0,-0,-165.41015625,9.99999999999249
0.642,0,-0,-165.41015625,9.99999999999254
0.644,0,-0,-165.234375,9.99999999999252
0.646,0,-0,-165.05859375,9.99999999999251
0.648,0,-0,-164.8828125,9.99999999999249
0.65,0,-0,-164.70703125,9.99999999999248
0.652,0,-0,-164.53125,9.99999999999247
0.654,0,-0,-164.35546875,9.99999999999245
0.656,0,-0,-164.1796875,9.99999999999244
0.658,0,-0,-164.00390625,9.99999999999243
0.66,0,-0,-163.828125,9.99999999999242
0.662,0,-0,-163.65234375,9.9999999999924
0.664,0,-0,-163.4765625,9.9999999999924
0.666,0,-0,-163.30078125,9.99999999999239
0.668,0,-0,-163.125,9.99999999999239
0.67,0,-0,-162.94921875,9.99999999999238
0.672,0,-0,-162.94921875,9.9999999999924
0.674,0,-0,-162.7734375,9.9999999999924
0.676,0,-0,-162.59765625,9.99999999999239
0.678,0,-0,-162.421875,9.99999999999238
0.68,0,-0,-162.24609375,9.99999999999236
0.682,0,-0,-162.0703125,9.99999999999235
0.684,0,-0,-161.89453125,9.99999999999234
0.686,0,-0,-161.71875,9.99999999999232
0.688,0,-0,-161.54296875,9.99999999999231
0.69,0,-0,-161.3671875,9.9999999999923
0.692,0,-0,-161.19140625,9.99999999999228
0.694,0,-0,-161.015625,9.99999999999227
0.696,0,-0,-160.83984375,9.99999999999226
0.698,0,-0,-160.83984375,9.9999999999923
0.7,0,-0,-160.6640625,9.99999999999229
0.702,0,-0,-160.48828125,9.99999999999227
0.704,0,-0,-160.3125,9.99999999999226
0.706,0,-0,-160.13671875,9.99999999999224
0.708,0,-0,-159.9609375,9.99999999999223
0.71,0,-0,-159.78515625,9.99999999999221
0.712,0,-0,-159.609375,9.9999999999922
0.714,0,-0,-159.43359375,9.99999999999219
0.716,0,-0,-159.2578125,9.99999999999218
0.718,0,-0,-159.08203125,9.99999999999216
0.72,0,-0,-159.08203125,9.9999999999922
0.722,0,-0,-158.90625,9.99999999999219
0.724,0,-0,-158.73046875,9.99999999999217
0.726,0,-0,-158.5546875,9.99999999999216
0.728,0,-0,-158.37890625,9.99999999999214
0.73,0,-0,-158.203125,9.99999999999213
0.732,0,-0,-158.02734375,9.99999999999211
0.734,0,-0,-157.8515625,9.9999999999921
0.736,0,-0,-157.67578125,9.99999999999209
0.738,0,-0,-157.5,9.99999999999207
0.74,0,-0,-157.5,9.99999999999211
0.742,0,-0,-157.32421875,9.9999999999921
0.744,0,-0,-157.1484375,9.99999999999208
0.746,0,-0,-156.97265625,9.99999999999207
0.748,0,-0,-156.796875,9.99999999999205
0.75,0,-0,-156.62109375,9.99999999999204
0.752,0,-0,-156.4453125,9.99999999999202
0.754,0,-0,-156.26953125,9.99999999999201
0.756,0,-0,-156.09375,9.999999999992
0.758,0,-0,-156.09375,9.99999999999204
0.76,0,-0,-155.91796875,9.99999999999202
0.762,0,-0,-155.7421875,9.999999999992
0.764,0,-0,-155.56640625,9.99999999999199
0.766,0,-0,-155.390625,9.99999999999199
0.768,0,-0,-155.21484375,9.99999999999198
0.77,0,-0,-155.0390625,9.99999999999197
0.772,0,-0,-154.86328125,9.99999999999195
0.774,0,-0,-154.6875,9.99999999999194
0.776,0,-0,-154.6875,9.99999999999198
0.778,0,-0,-154.51171875,9.99999999999196
0.78,0,-0,-154.3359375,9.99999999999194
0.782,0,-0,-154.16015625,9.99999999999193
0.784,0,-0,-153.984375,9.9999999999919
0.786,0,-0,-153.80859375,9.99999999999186
0.788,0,-0,-153.6328125,9.99999999999183
0.79,0,-0,-153.45703125,9.9999999999918
0.792,0,-0,-153.45703125,9.99999999999189
0.794,0,-0,-153.28125,9.99999999999185
0.796,0,-0,-153.10546875,9.99999999999182
0.798,0,-0,-152.9296875,9.99999999999178
0.8,0,-0,-152.75390625,9.99999999999175
0.802,0,-0,-152.578125,9.99999999999172
0.804,0,-0,-152.40234375,9.99999999999169
0.806,0,-0,-152.2265625,9.99999999999166
0.808,0,-0,-152.2265625,9.99999999999174
0.81,0,-0,-152.05078125,9.9999999999917
0.812,0,-0,-151.875,9.99999999999167
0.814,0,-0,-151.69921875,9.99999999999163
0.816,0,-0,-151.5234375,9.9999999999916
0.818,0,-0,-151.34765625,9.99999999999157
0.82,0,-0,-151.171875,9.99999999999154
0.822,0,-0,-151.171875,9.99999999999162
0.824,0,-0,-150.99609375,9.99999999999158
0.826,0,-0,-150.8203125,9.99999999999154
0.828,0,-0,-150.64453125,9.99999999999151
0.83,0,-0,-150.46875,9.99999999999147
0.832,0,-0,-150.29296875,9.99999999999144
0.834,0,-0,-150.1171875,9.99999999999141
0.836,0,-0,-150.1171875,9.99999999999149
0.838,0,-0,-149.94140625,9.99999999999145
0.84,0,-0,-149.765625,9.99999999999141
0.842,0,-0,-149.58984375,9.99999999999138
0.844,0,-0,-149.4140625,9.99999999999135
0.846,0,-0,-149.23828125,9.99999999999131
0.848,0,-0,-149.0625,9.99999999999128
0.85,0,-0,-149.0625,9.99999999999136
0.852,0,-0,-148.88671875,9.99999999999132
0.854,0,-0,-148.7109375,9.99999999999129
0.856,0,-0,-148.53515625,9.99999999999125
0.858,0,-0,-148.359375,9.99999999999123
0.86,0,-0,-148.18359375,9.99999999999121
0.862,0,-0,-148.18359375,9.99999999999126
0.864,0,-0,-148.0078125,9.99999999999124
0.866,0,-0,-147.83203125,9.99999999999121
0.868,0,-0,-147.65625,9.99999999999118
0.87,0,-0,-147.48046875,9.99999999999114
0.872,0,-0,-147.3046875,9.9999999999911
0.874,0,-0,-147.12890625,9.99999999999107
0.876,0,-0,-147.12890625,9.99999999999115
0.878,0,-0,-146.953125,9.99999999999111
0.88,0,-0,-146.77734375,9.99999999999107
0.882,0,-0,-146.6015625,9.99999999999104
0.884,0,-0,-146.42578125,9.999999999991
0.886,0,-0,-146.25,9.99999999999097
0.888,0,-0,-146.25,9.99999999999105
0.89,0,-0,-146.07421875,9.99999999999101
0.892,0,-0,-145.8984375,9.99999999999097
0.894,0,-0,-145.72265625,9.99999999999093
0.896,0,-0,-145.546875,9.99999999999089
0.898,0,-0,-145.546875,9.99999999999098
0.9,0,-0,-145.37109375,9.99999999999093
0.902,0,-0,-145.1953125,9.99999999999089
0.904,0,-0,-145.01953125,9.99999999999085
0.906,0,-0,-144.84375,9.99999999999081
0.908,0,-0,-144.66796875,9.99999999999077
0.91,0,-0,-144.66796875,9.99999999999086
0.912,0,-0,-144.4921875,9.99999999999082
0.914,0,-0,-144.31640625,9.99999999999077
0.916,0,-0,-144.140625,9.99999999999073
0.918,0,-0,-143.96484375,9.99999999999069
0.92,0,-0,-143.7890625,9.99999999999065
0.922,0,-0,-143.7890625,9.99999999999074
0.924,0,-0,-143.61328125,9.99999999999069
0.926,0,-0,-143.4375,9.99999999999065
0.928,0,-0,-143.26171875,9.9999999999906
0.93,0,-0,-143.0859375,9.99999999999056
0.932,0,-0,-143.0859375,9.99999999999065
0.934,0,-0,-142.91015625,9.9999999999906
0.936,0,-0,-142.734375,9.99999999999056
0.938,0,-0,-142.55859375,9.99999999999051
0.94,0,-0,-142.3828125,9.99999999999047
0.942,0,-0,-142.20703125,9.99999999999043
0.944,0,-0,-142.20703125,9.99999999999052
0.946,0,-0,-142.03125,9.99999999999048
0.948,0,-0,-141.85546875,9.99999999999043
0.95,0,-0,-141.6796875,9.9999999999904
0.952,0,-0,-141.50390625,9.99999999999039
0.954,0,-0,-141.50390625,9.99999999999043
0.956,0,-0,-141.328125,9.9999999999904
0.958,0,-0,-141.15234375,9.99999999999038
0.96,0,-0,-140.9765625,9.99999999999034
0.962,0,-0,-140.80078125,9.9999999999903
0.964,0,-0,-140.80078125,9.99999999999039
0.966,0,-0,-140.625,9.99999999999034
0.968,0,-0,-140.44921875,9.99999999999029
0.97,0,-0,-140.2734375,9.99999999999025
0.972,0,-0,-140.09765625,9.9999999999902
0.974,0,-0,-140.09765625,9.99999999999029
0.976,0,-0,-139.921875,9.99999999999024
0.978,0,-0,-139.74609375,9.99999999999019
0.98,0,-0,-139.5703125,9.99999999999015
0.982,0,-0,-139.39453125,9.9999999999901
0.984,0,-0,-139.39453125,9.99999999999019
0.986,0,-0,-139.21875,9.99999999999014
0.988,0,-0,-139.04296875,9.99999999999009
0.99,0,-0,-138.8671875,9.99999999999005
0.992,0,-0,-138.8671875,9.99999999999014
0.994,0,-0,-138.69140625,9.99999999999008
0.996,0,-0,-138.515625,9.99999999999003
0.998,0,-0,-138.33984375,9.99999999998998
1,0,-0,-138.1640625,9.99999999998993
1.002,0,-0,-138.1640625,9.99999999999003
1.004,0,-0,-137.98828125,9.99999999998997
1.006,0,-0,-137.8125,9.99999999998992
1.008,0,-0,-137.63671875,9.99999999998987
1.01,0,-0,-137.4609375,9.99999999998983
1.012,0,-0,-137.4609375,9.99999999998992
1.014,0,-0,-137.28515625,9.99999999998986
1.016,0,-0,-137.109375,9.99999999998981
1.018,0,-0,-136.93359375,9.99999999998976
1.02,0,-0,-136.93359375,9.99999999998986
1.022,0,-0,-136.7578125,9.9999999999898
1.024,0,-0,-136.58203125,9.99999999998975
1.026,0,-0,-136.40625,9.9999999999897
1.028,0,-0,-136.23046875,9.99999999998965
1.03,0,-0,-136.23046875,9.99999999998974
1.032,0,-0,-136.0546875,9.99999999998968
1.034,0,-0,-135.87890625,9.99999999998963
1.036,0,-0,-135.703125,9.99999999998958
1.038,0,-0,-135.703125,9.99999999998967
1.04,0,-0,-135.52734375,9.99999999998962
1.042,0,-0,-135.3515625,9.99999999998956
1.044,0,-0,-135.17578125,9.99999999998954
1.046,0,-0,-135,9.99999999998953
1.048,0,-0,-135,9.99999999998956
1.05,0,-0,-134.82421875,9.99999999998954
1.052,0,-0,-134.6484375,9.99999999998953
1.054,0,-0,-134.47265625,9.9999999999895
1.056,0,-0,-134.47265625,9.99999999998954
1.058,0,-0,-134.296875,9.99999999998953
1.06,0,-0,-134.12109375,9.99999999998948
1.062,0,-0,-133.9453125,9.99999999998943
1.064,0,-0,-133.9453125,9.99999999998952
1.066,0,-0,-133.76953125,9.99999999998946
1.068,0,-0,-133.59375,9.99999999998941
1.07,0,-0,-133.41796875,9.99999999998936
1.072,0,-0,-133.41796875,9.99999999998945
1.074,0,-0,-133.2421875,9.99999999998939
1.076,0,-0,-133.06640625,9.99999999998933
1.078,0,-0,-132.890625,9.99999999998928
1.08,0,-0,-132.890625,9.99999999998937
1.082,0,-0,-132.71484375,9.99999999998931
1.084,0,-0,-132.5390625,9.99999999998926
1.086,0,-0,-132.36328125,9.9999999999892
1.088,0,-0,-132.36328125,9.9999999999893
1.09,0,-0,-132.1875,9.99999999998924
1.092,0,-0,-132.01171875,9.99999999998918
1.094,0,-0,-131.8359375,9.99999999998912
1.096,0,-0,-131.66015625,9.99999999998907
1.098,0,-0,-131.66015625,9.99999999998917
1.1,0,-0,-131.484375,9.99999999998911
1.102,0,-0,-131.30859375,9.99999999998905
1.104,0,-0,-131.30859375,9.99999999998914
1.106,0,-0,-131.1328125,9.99999999998908
1.108,0,-0,-130.95703125,9.99999999998902
1.11,0,-0,-130.78125,9.99999999998896
1.112,0,-0,-130.78125,9.99999999998906
1.114,0,-0,-130.60546875,9.999999999989
1.116,0,-0,-130.4296875,9.99999999998894
1.118,0,-0,-130.25390625,9.99999999998888
1.12,0,-0,-130.25390625,9.99999999998897
1.122,0,-0,-130.078125,9.99999999998891
1.124,0,-0,-129.90234375,9.99999999998885
1.126,0,-0,-129.7265625,9.99999999998879
1.128,0,-0,-129.7265625,9.99999999998889
1.13,0,-0,-129.55078125,9.99999999998882
1.132,0,-0,-129.375,9.99999999998877
1.134,0,-0,-129.19921875,9.99999999998877
1.136,0,-0,-129.19921875,9.9999999999888
1.138,0,-0,-129.0234375,9.99999999998877
1.14,0,-0,-128.84765625,9.99999999998877
1.142,0,-0,-128.671875,9.99999999998877
1.144,0,-0,-128.671875,9.99999999998877
1.146,0,-0,-128.49609375,9.99999999998877
1.148,0,-0,-128.3203125,9.99999999998878
1.15,0,-0,-128.3203125,9.99999999998877
1.152,0,-0,-128.14453125,9.99999999998877
1.154,0,-0,-127.96875,9.99999999998877
1.156,0,-0,-127.79296875,9.99999999998871
1.158,0,-0,-127.79296875,9.99999999998878
1.16,0,-0,-127.6171875,9.99999999998874
1.162,0,-0,-127.44140625,9.99999999998868
1.164,0,-0,-127.265625,9.99999999998863
1.166,0,-0,-127.265625,9.99999999998872
1.168,0,-0,-127.08984375,9.99999999998866
1.17,0,-0,-126.9140625,9.9999999999886
1.172,0,-0,-126.9140625,9.99999999998869
1.174,0,-0,-126.73828125,9.99999999998863
1.176,0,-0,-126.5625,9.99999999998857
1.178,0,-0,-126.38671875,9.99999999998851
1.18,0,-0,-126.38671875,9.9999999999886
1.182,0,-0,-126.2109375,9.99999999998854
1.184,0,-0,-126.03515625,9.99999999998848
1.186,0,-0,-126.03515625,9.99999999998857
1.188,0,-0,-125.859375,9.9999999999885
1.19,0,-0,-125.68359375,9.99999999998844
1.192,0,-0,-125.5078125,9.99999999998839
1.194,0,-0,-125.5078125,9.99999999998847
1.196,0,-0,-125.33203125,9.99999999998841
1.198,0,-0,-125.15625,9.99999999998835
1.2,0,-0,-125.15625,9.99999999998844
1.202,0,-0,-124.98046875,9.99999999998838
1.204,0,-0,-124.8046875,9.99999999998832
1.206,0,-0,-124.62890625,9.99999999998832
1.208,0,-0,-124.62890625,9.99999999998835
1.21,0,-0,-124.453125,9.99999999998832
1.212,0,-0,-124.27734375,9.99999999998832
1.214,0,-0,-124.27734375,9.99999999998832
1.216,0,-0,-124.1015625,9.99999999998832
1.218,0,-0,-123.92578125,9.99999999998832
1.22,0,-0,-123.75,9.99999999998831
1.222,0,-0,-123.75,9.99999999998832
1.224,0,-0,-123.57421875,9.99999999998832
1.226,0,-0,-123.3984375,9.99999999998831
1.228,0,-0,-123.3984375,9.99999999998832
1.23,0,-0,-123.22265625,9.99999999998832
1.232,0,-0,-123.046875,9.99999999998831
1.234,0,-0,-123.046875,9.99999999998832
1.236,0,-0,-122.87109375,9.99999999998831
1.238,0,-0,-122.6953125,9.99999999998831
1.24,0,-0,-122.51953125,9.99999999998831
1.242,0,-0,-122.51953125,9.99999999998831
1.244,0,-0,-122.34375,9.99999999998831
1.246,0,-0,-122.16796875,9.99999999998831
1.248,0,-0,-122.16796875,9.99999999998831
1.25,0,-0,-121.9921875,9.99999999998831
1.252,0,-0,-121.81640625,9.99999999998831
1.254,0,-0,-121.81640625,9.99999999998832
1.256,0,-0,-121.640625,9.99999999998832
1.258,0,-0,-121.46484375,9.99999999998832
1.26,0,-0,-121.2890625,9.99999999998832
1.262,0,-0,-121.2890625,9.99999999998832
1.264,0,-0,-121.11328125,9.99999999998832
1.266,0,-0,-120.9375,9.99999999998832
1.268,0,-0,-120.9375,9.99999999998832
1.27,0,-0,-120.76171875,9.99999999998832
1.272,0,-0,-120.5859375,9.99999999998832
1.274,0,-0,-120.5859375,9.99999999998832
1.276,0,-0,-120.41015625,9.99999999998832
1.278,0,-0,-120.234375,9.99999999998832
1.28,0,-0,-120.234375,9.99999999998832
1.282,0,-0,-120.05859375,9.99999999998832
1.284,0,-0,-119.8828125,9.99999999998832
1.286,0,-0,-119.8828125,9.99999999998832
1.288,0,-0,-119.70703125,9.99999999998832
1.29,0,-0,-119.53125,9.99999999998832
1.292,0,-0,-119.53125,9.99999999998832
1.294,0,-0,-119.35546875,9.99999999998832
1.296,0,-0,-119.1796875,9.99999999998832
1.298,0,-0,-119.00390625,9.99999999998832
1.3,0,-0,-119.00390625,9.99999999998832
1.302,0,-0,-118.828125,9.99999999998832
1.304,0,-0,-118.65234375,9.99999999998832
1.306,0,-0,-118.65234375,9.99999999998832
1.308,0,-0,-118.4765625,9.99999999998832
1.31,0,-0,-118.30078125,9.99999999998832
1.312,0,-0,-118.30078125,9.99999999998832
1.314,0,-0,-118.125,9.99999999998832
1.316,0,-0,-117.94921875,9.99999999998832
1.318,0,-0,-117.94921875,9.99999999998832
1.32,0,-0,-117.7734375,9.99999999998832
1.322,0,-0,-117.59765625,9.99999999998832
1.324,0,-0,-117.59765625,9.99999999998832
1.326,0,-0,-117.421875,9.99999999998832
1.328,0,-0,-117.24609375,9.99999999998832
1.33,0,-0,-117.24609375,9.99999999998832
1.332,0,-0,-117.0703125,9.99999999998832
1.334,0,-0,-116.89453125,9.99999999998832
1.336,0,-0,-116.89453125,9.99999999998832
1.338,0,-0,-116.71875,9.99999999998832
1.34,0,-0,-116.54296875,9.99999999998832
1.342,0,-0,-116.54296875,9.99999999998832
1.344,0,-0,-116.3671875,9.99999999998832
1.346,0,-0,-116.19140625,9.99999999998832
1.348,0,-0,-116.19140625,9.99999999998832
1.35,0,-0,-116.015625,9.99999999998832
1.352,0,-0,-115.83984375,9.99999999998832
1.354,0,-0,-115.83984375,9.99999999998832
1.356,0,-0,-115.6640625,9.99999999998832
1.358,0,-0,-115.48828125,9.99999999998832
1.36,0,-0,-115.48828125,9.99999999998832
1.362,0,-0,-115.3125,9.99999999998833
1.364,0,-0,-115.3125,9.99999999998832
1.366,0,-0,-115.13671875,9.99999999998833
1.368,0,-0,-114.9609375,9.99999999998833
1.37,0,-0,-114.9609375,9.99999999998833
1.372,0,-0,-114.78515625,9.99999999998833
1.374,0,-0,-114.609375,9.99999999998833
1.376,0,-0,-114.609375,9.99999999998833
1.378,0,-0,-114.43359375,9.99999999998833
1.38,0,-0,-114.2578125,9.99999999998833
1.382,0,-0,-114.2578125,9.99999999998833
1.384,0,-0,-114.08203125,9.99999999998833
1.386,0,-0,-113.90625,9.99999999998834
1.388,0,-0,-113.90625,9.99999999998833
1.39,0,-0,-113.73046875,9.99999999998834
1.392,0,-0,-113.5546875,9.99999999998834
1.394,0,-0,-113.5546875,9.99999999998834
1.396,0,-0,-113.37890625,9.99999999998834
1.398,0,-0,-113.203125,9.99999999998835
1.4,0,-0,-113.203125,9.99999999998834
1.402,0,-0,-113.02734375,9.99999999998835
1.404,0,-0,-113.02734375,9.99999999998834
1.406,0,-0,-112.8515625,9.99999999998835
1.408,0,-0,-112.67578125,9.99999999998835
1.41,0,-0,-112.67578125,9.99999999998835
1.412,0,-0,-112.5,9.99999999998835
1.414,0,-0,-112.32421875,9.99999999998836
1.416,0,-0,-112.32421875,9.99999999998835
1.418,0,-0,-112.1484375,9.99999999998836
1.42,0,-0,-111.97265625,9.99999999998836
1.422,0,-0,-111.97265625,9.99999999998836
1.424,0,-0,-111.796875,9.99999999998836
1.426,0,-0,-111.62109375,9.99999999998837
1.428,0,-0,-111.62109375,9.99999999998836
1.43,0,-0,-111.4453125,9.99999999998837
1.432,0,-0,-111.4453125,9.99999999998836
1.434,0,-0,-111.26953125,9.99999999998837
1.436,0,-0,-111.09375,9.99999999998838
1.438,0,-0,-111.09375,9.99999999998837
1.44,0,-0,-110.91796875,9.99999999998838
1.442,0,-0,-110.7421875,9.99999999998839
1.444,0,-0,-110.7421875,9.99999999998838
1.446,0,-0,-110.56640625,9.99999999998839
1.448,0,-0,-110.56640625,9.99999999998838
1.45,0,-0,-110.390625,9.99999999998839
1.452,0,-0,-110.21484375,9.9999999999884
1.454,0,-0,-110.21484375,9.99999999998839
1.456,0,-0,-110.0390625,9.9999999999884
1.458,0,-0,-109.86328125,9.9999999999884
1.46,0,-0,-109.86328125,9.9999999999884
1.462,0,-0,-109.6875,9.9999999999884
1.464,0,-0,-109.6875,9.9999999999884
1.466,0,-0,-109.51171875,9.9999999999884
1.468,0,-0,-109.3359375,9.99999999998841
1.47,0,-0,-109.3359375,9.9999999999884
1.472,0,-0,-109.16015625,9.99999999998841
1.474,0,-0,-108.984375,9.99999999998842
1.476,0,-0,-108.984375,9.99999999998841
1.478,0,-0,-108.80859375,9.99999999998842
1.48,0,-0,-108.80859375,9.99999999998841
1.482,0,-0,-108.6328125,9.99999999998842
1.484,0,-0,-108.45703125,9.99999999998843
1.486,0,-0,-108.45703125,9.99999999998842
1.488,0,-0,-108.28125,9.99999999998843
1.49,0,-0,-108.10546875,9.99999999998844
1.492,0,-0,-108.10546875,9.99999999998843
1.494,0,-0,-107.9296875,9.99999999998844
1.496,0,-0,-107.9296875,9.99999999998843
1.498,0,-0,-107.75390625,9.99999999998844
1.5,0,-0,-107.578125,9.99999999998845
1.502,0,-0,-107.578125,9.99999999998844
1.504,0,-0,-107.40234375,9.99999999998845
1.506,0,-0,-107.40234375,9.99999999998844
1.508,0,-0,-107.2265625,9.99999999998845
1.51,0,-0,-107.05078125,9.99999999998846
